date,open,high,low,close,volume,average,barCount
2025-12-01 14:15:00-05:00,618.31,618.31,617.55,617.83,263450.0,617.904,2200
2025-12-01 14:20:00-05:00,617.83,617.99,617.05,617.27,367500.0,617.473,2938
2025-12-01 14:25:00-05:00,617.27,617.5,616.91,617.02,371150.0,617.188,3147
2025-12-01 14:30:00-05:00,617.03,617.04,616.06,616.79,763425.0,616.596,5972
2025-12-01 14:35:00-05:00,616.79,617.5,616.77,617.41,423756.0,617.104,3406
2025-12-01 14:40:00-05:00,617.43,617.47,616.65,616.69,242151.0,616.968,2196
2025-12-01 14:45:00-05:00,616.7,616.94,616.47,616.6,213221.0,616.695,2099
2025-12-01 14:50:00-05:00,616.59,617.02,616.35,616.81,278284.0,616.715,2694
2025-12-01 14:55:00-05:00,616.8,616.89,616.41,616.51,192359.0,616.637,1863
2025-12-01 15:00:00-05:00,616.51,616.88,616.34,616.72,275006.0,616.605,2333
2025-12-01 15:05:00-05:00,616.72,617.02,616.63,616.96,230465.0,616.866,2173
2025-12-01 15:10:00-05:00,616.94,617.47,616.94,617.39,311362.0,617.294,2751
2025-12-01 15:15:00-05:00,617.37,617.43,616.75,617.0,204971.0,617.088,1752
2025-12-01 15:20:00-05:00,616.98,617.2,616.82,616.99,219454.0,617.032,2046
2025-12-01 15:25:00-05:00,616.98,617.23,616.88,617.15,173913.0,617.045,1560
2025-12-01 15:30:00-05:00,617.17,617.31,616.81,617.03,251867.0,617.065,2115
2025-12-01 15:35:00-05:00,617.04,617.57,617.04,617.55,314545.0,617.333,2874
2025-12-01 15:40:00-05:00,617.55,617.63,617.14,617.58,334409.0,617.448,3092
2025-12-01 15:45:00-05:00,617.58,617.66,617.04,617.23,362042.0,617.341,4151
2025-12-01 15:50:00-05:00,617.29,617.58,616.76,616.86,722889.0,617.06,7622
2025-12-01 15:55:00-05:00,616.85,617.29,616.3,617.2,2343493.0,616.681,18224
2025-12-02 09:30:00-05:00,619.46,620.3,618.98,620.28,1426690.0,619.549,11523
2025-12-02 09:35:00-05:00,620.29,622.26,620.15,622.01,1639416.0,621.545,14910
2025-12-02 09:40:00-05:00,622.01,622.37,621.48,621.94,962278.0,621.914,10478
2025-12-02 09:45:00-05:00,621.96,622.14,621.26,621.66,854830.0,621.724,8938
2025-12-02 09:50:00-05:00,621.66,622.28,621.14,621.31,983326.0,621.677,9293
2025-12-02 09:55:00-05:00,621.32,622.19,621.19,621.99,726451.0,621.722,7144
2025-12-02 10:00:00-05:00,622.0,623.15,621.94,622.86,1062059.0,622.746,8923
2025-12-02 10:05:00-05:00,622.9,623.34,622.74,622.96,701614.0,623.056,6837
2025-12-02 10:10:00-05:00,622.96,623.0,622.13,622.88,764362.0,622.66,7464
2025-12-02 10:15:00-05:00,622.88,623.1,622.45,622.71,562309.0,622.839,5407
2025-12-02 10:20:00-05:00,622.71,623.0,622.18,622.97,606211.0,622.556,6257
2025-12-02 10:25:00-05:00,622.98,623.18,621.24,621.4,728902.0,622.077,7044
2025-12-02 10:30:00-05:00,621.39,621.56,620.4,620.86,1159018.0,621.053,11056
2025-12-02 10:35:00-05:00,620.88,621.38,620.56,621.05,621137.0,621.057,6283
2025-12-02 10:40:00-05:00,621.06,622.72,620.97,622.6,783868.0,622.187,7232
2025-12-02 10:45:00-05:00,622.6,623.26,622.42,623.26,605830.0,622.845,5396
2025-12-02 10:50:00-05:00,623.28,623.75,623.17,623.31,545056.0,623.462,5380
2025-12-02 10:55:00-05:00,623.31,623.51,622.98,623.2,371123.0,623.279,3938
2025-12-02 11:00:00-05:00,623.22,623.58,622.54,623.19,978848.0,623.127,9648
2025-12-02 11:05:00-05:00,623.18,623.21,621.69,621.87,908236.0,622.421,8600
2025-12-02 11:10:00-05:00,621.88,622.15,620.22,620.61,1069917.0,621.026,10132
2025-12-02 11:15:00-05:00,620.6,620.94,620.01,620.39,1000137.0,620.558,9216
2025-12-02 11:20:00-05:00,620.38,620.68,618.64,618.72,979714.0,619.503,8272
2025-12-02 11:25:00-05:00,618.7,619.26,618.27,618.68,905483.0,618.692,7951
2025-12-02 11:30:00-05:00,618.66,619.19,617.59,618.41,1136722.0,618.257,9435
2025-12-02 11:35:00-05:00,618.39,619.73,618.31,619.71,954325.0,619.139,7366
2025-12-02 11:40:00-05:00,619.72,620.27,619.38,619.38,734537.0,619.876,5834
2025-12-02 11:45:00-05:00,619.37,619.91,619.13,619.54,434328.0,619.526,3816
2025-12-02 11:50:00-05:00,619.55,620.15,619.42,620.07,424414.0,619.872,3828
2025-12-02 11:55:00-05:00,620.07,620.49,619.7,619.87,459604.0,620.089,4124
2025-12-02 12:00:00-05:00,619.86,620.96,619.75,620.54,457140.0,620.536,3944
2025-12-02 12:05:00-05:00,620.52,620.77,620.05,620.09,306236.0,620.346,2816
2025-12-02 12:10:00-05:00,620.07,620.88,620.01,620.87,312860.0,620.496,2710
2025-12-02 12:15:00-05:00,620.87,622.06,620.78,621.94,558664.0,621.423,3664
2025-12-02 12:20:00-05:00,621.94,622.24,621.57,621.69,454661.0,621.893,3512
2025-12-02 12:25:00-05:00,621.68,622.41,621.58,622.19,317489.0,622.069,2720
2025-12-02 12:30:00-05:00,622.19,622.63,622.19,622.34,303200.0,622.348,2819
2025-12-02 12:35:00-05:00,622.35,622.36,621.74,621.98,353360.0,622.087,3133
2025-12-02 12:40:00-05:00,621.99,622.13,621.7,622.01,232292.0,621.957,1898
2025-12-02 12:45:00-05:00,622.0,622.25,621.86,622.12,193375.0,622.043,1798
2025-12-02 12:50:00-05:00,622.12,622.19,620.93,621.15,436208.0,621.445,3692
2025-12-02 12:55:00-05:00,621.14,621.22,619.78,619.79,613756.0,620.384,4982
2025-12-02 13:00:00-05:00,619.78,620.83,619.57,620.51,567921.0,620.345,5088
2025-12-02 13:05:00-05:00,620.51,621.55,620.44,621.06,337666.0,621.148,3028
2025-12-02 13:10:00-05:00,621.05,621.16,620.6,620.91,333972.0,620.847,3110
2025-12-02 13:15:00-05:00,620.89,621.29,620.64,621.21,290721.0,620.971,2514
2025-12-02 13:20:00-05:00,621.19,621.73,621.1,621.36,322988.0,621.435,3037
2025-12-02 13:25:00-05:00,621.36,621.42,620.71,621.18,352515.0,621.025,3321
2025-12-02 13:30:00-05:00,621.18,621.5,620.77,620.94,298475.0,621.16,2636
2025-12-02 13:35:00-05:00,620.94,620.99,620.43,620.54,339117.0,620.747,2915
2025-12-02 13:40:00-05:00,620.54,621.18,620.38,621.05,304121.0,620.77,2614
2025-12-02 13:45:00-05:00,621.05,621.28,620.68,621.18,270581.0,621.032,2674
2025-12-02 13:50:00-05:00,621.16,621.75,620.93,621.73,325362.0,621.384,3038
2025-12-02 13:55:00-05:00,621.73,621.76,621.06,621.52,340046.0,621.367,3131
2025-12-02 14:00:00-05:00,621.49,622.08,621.22,621.97,350997.0,621.709,3117
2025-12-02 14:05:00-05:00,621.95,622.3,621.86,621.97,306019.0,622.079,2774
2025-12-02 14:10:00-05:00,621.97,622.3,621.79,622.16,447029.0,622.045,3275
2025-12-02 14:15:00-05:00,622.16,622.32,621.95,622.0,216683.0,622.155,2126
2025-12-02 14:20:00-05:00,621.99,622.05,621.2,621.39,374998.0,621.562,3635
2025-12-02 14:25:00-05:00,621.4,621.75,621.24,621.72,356370.0,621.485,3115
2025-12-02 14:30:00-05:00,621.72,622.24,621.61,622.19,420325.0,621.996,3584
2025-12-02 14:35:00-05:00,622.18,622.33,621.97,622.15,316212.0,622.187,3030
2025-12-02 14:40:00-05:00,622.16,622.24,621.57,621.77,281976.0,621.97,2658
2025-12-02 14:45:00-05:00,621.78,622.36,621.66,622.15,270816.0,622.003,3012
2025-12-02 14:50:00-05:00,622.15,622.92,622.06,622.67,441007.0,622.681,4025
2025-12-02 14:55:00-05:00,622.67,623.11,622.6,622.87,345956.0,622.842,3633
2025-12-02 15:00:00-05:00,622.88,623.01,622.42,622.6,379299.0,622.678,3483
2025-12-02 15:05:00-05:00,622.61,622.76,622.48,622.74,221463.0,622.627,2299
2025-12-02 15:10:00-05:00,622.74,622.98,622.49,622.79,214047.0,622.759,2360
2025-12-02 15:15:00-05:00,622.79,622.83,622.57,622.75,168526.0,622.703,1866
2025-12-02 15:20:00-05:00,622.75,622.97,622.71,622.8,190067.0,622.812,1820
2025-12-02 15:25:00-05:00,622.8,623.01,622.7,622.88,226414.0,622.887,2126
2025-12-02 15:30:00-05:00,622.89,623.22,622.81,622.94,337291.0,623.027,3309
2025-12-02 15:35:00-05:00,622.95,622.97,622.37,622.41,401658.0,622.648,3305
2025-12-02 15:40:00-05:00,622.42,622.64,622.23,622.58,433515.0,622.444,3966
2025-12-02 15:45:00-05:00,622.58,622.95,622.49,622.66,542916.0,622.696,4968
2025-12-02 15:50:00-05:00,622.65,622.88,621.86,621.89,1145868.0,622.35,10603
2025-12-02 15:55:00-05:00,621.9,622.38,621.9,622.07,1613500.0,622.167,14355
2025-12-03 09:30:00-05:00,619.62,620.65,618.71,619.09,1843097.0,619.683,14475
2025-12-03 09:35:00-05:00,619.1,620.19,618.56,618.79,901872.0,619.408,8105
2025-12-03 09:40:00-05:00,618.79,620.12,618.7,619.13,632602.0,619.345,6075
2025-12-03 09:45:00-05:00,619.11,619.83,618.81,618.9,719128.0,619.3,7005
2025-12-03 09:50:00-05:00,618.89,619.55,618.03,619.45,895223.0,618.889,7632
2025-12-03 09:55:00-05:00,619.43,619.77,619.14,619.67,448259.0,619.434,4107
2025-12-03 10:00:00-05:00,619.74,621.5,619.38,621.45,888763.0,620.73,7272
2025-12-03 10:05:00-05:00,621.47,621.53,620.06,620.06,704545.0,620.774,6397
2025-12-03 10:10:00-05:00,620.05,620.69,619.69,620.08,571064.0,620.125,5294
2025-12-03 10:15:00-05:00,620.1,621.24,619.98,620.58,565694.0,620.656,5531
2025-12-03 10:20:00-05:00,620.59,620.99,619.73,620.92,671890.0,620.438,6947
2025-12-03 10:25:00-05:00,620.94,621.05,620.3,620.41,476022.0,620.722,5427
2025-12-03 10:30:00-05:00,620.39,621.68,619.75,621.62,1383662.0,620.893,14034
2025-12-03 10:35:00-05:00,621.64,622.21,621.08,621.44,1146923.0,621.761,11790
2025-12-03 10:40:00-05:00,621.45,622.15,621.34,622.04,807179.0,621.73,7262
2025-12-03 10:45:00-05:00,622.05,622.28,621.7,621.87,577768.0,622.005,5648
2025-12-03 10:50:00-05:00,621.83,622.07,621.19,621.19,442577.0,621.663,4500
2025-12-03 10:55:00-05:00,621.2,621.6,620.98,621.26,449651.0,621.265,4566
2025-12-03 11:00:00-05:00,621.26,622.14,621.23,622.08,491568.0,621.714,4534
2025-12-03 11:05:00-05:00,622.08,622.09,621.01,621.02,357714.0,621.511,3429
2025-12-03 11:10:00-05:00,621.01,621.12,620.26,620.72,598276.0,620.663,4939
2025-12-03 11:15:00-05:00,620.71,621.68,620.56,621.68,398093.0,621.13,3208
2025-12-03 11:20:00-05:00,621.68,621.82,620.63,621.0,479094.0,621.218,4020
2025-12-03 11:25:00-05:00,620.98,621.37,620.82,621.34,302098.0,621.101,2839
2025-12-03 11:30:00-05:00,621.36,622.49,621.21,622.45,688093.0,621.984,4926
2025-12-03 11:35:00-05:00,622.44,622.66,622.07,622.41,440309.0,622.41,3545
2025-12-03 11:40:00-05:00,622.42,622.53,622.2,622.46,268822.0,622.41,2621
2025-12-03 11:45:00-05:00,622.46,622.55,622.01,622.1,326221.0,622.261,2902
2025-12-03 11:50:00-05:00,622.09,622.1,621.38,621.39,421219.0,621.728,3889
2025-12-03 11:55:00-05:00,621.4,621.43,620.47,621.2,569318.0,620.96,5015
2025-12-03 12:00:00-05:00,621.21,622.0,621.14,621.95,495085.0,621.567,4192
2025-12-03 12:05:00-05:00,621.96,622.1,621.08,621.33,414035.0,621.376,3754
2025-12-03 12:10:00-05:00,621.31,622.18,621.17,622.09,287375.0,621.662,2925
2025-12-03 12:15:00-05:00,622.11,622.29,621.8,622.25,349684.0,622.083,2731
2025-12-03 12:20:00-05:00,622.23,622.92,622.22,622.73,516030.0,622.639,4173
2025-12-03 12:25:00-05:00,622.74,622.8,622.45,622.63,292310.0,622.633,2621
2025-12-03 12:30:00-05:00,622.63,622.8,622.29,622.3,266271.0,622.479,2350
2025-12-03 12:35:00-05:00,622.31,622.6,622.11,622.57,206400.0,622.359,1885
2025-12-03 12:40:00-05:00,622.57,622.65,622.35,622.62,161279.0,622.531,1545
2025-12-03 12:45:00-05:00,622.63,622.85,622.42,622.76,210727.0,622.661,1737
2025-12-03 12:50:00-05:00,622.76,622.79,622.32,622.66,227407.0,622.561,2138
2025-12-03 12:55:00-05:00,622.64,623.04,622.57,622.77,267121.0,622.83,2309
2025-12-03 13:00:00-05:00,622.76,623.08,622.73,622.85,298559.0,622.919,2137
2025-12-03 13:05:00-05:00,622.85,622.96,622.62,622.67,170109.0,622.807,1389
2025-12-03 13:10:00-05:00,622.66,622.97,622.6,622.96,467357.0,622.792,1796
2025-12-03 13:15:00-05:00,622.97,623.01,622.65,622.66,182831.0,622.822,1557
2025-12-03 13:20:00-05:00,622.67,622.8,622.35,622.58,267761.0,622.588,2133
2025-12-03 13:25:00-05:00,622.59,622.83,622.58,622.81,170680.0,622.73,1533
2025-12-03 13:30:00-05:00,622.82,623.1,622.82,622.97,306271.0,622.96,2341
2025-12-03 13:35:00-05:00,622.97,623.16,622.95,623.1,194727.0,623.04,1592
2025-12-03 13:40:00-05:00,623.1,623.46,623.07,623.42,329089.0,623.308,2724
2025-12-03 13:45:00-05:00,623.43,623.47,623.18,623.34,373562.0,623.327,2670
2025-12-03 13:50:00-05:00,623.33,623.45,623.08,623.29,211326.0,623.275,1938
2025-12-03 13:55:00-05:00,623.3,623.32,622.71,622.87,305565.0,622.982,2471
2025-12-03 14:00:00-05:00,622.85,623.35,622.78,623.19,384114.0,623.159,2931
2025-12-03 14:05:00-05:00,623.2,623.38,623.06,623.25,238601.0,623.237,1952
2025-12-03 14:10:00-05:00,623.25,623.41,623.06,623.36,212718.0,623.256,1864
2025-12-03 14:15:00-05:00,623.37,623.4,623.11,623.23,206483.0,623.268,1551
2025-12-03 14:20:00-05:00,623.23,623.41,623.12,623.38,163723.0,623.267,1470
2025-12-03 14:25:00-05:00,623.38,623.54,623.29,623.35,190930.0,623.397,1548
2025-12-03 14:30:00-05:00,623.34,623.41,623.16,623.28,303439.0,623.286,2242
2025-12-03 14:35:00-05:00,623.29,623.45,623.19,623.39,231919.0,623.353,1911
2025-12-03 14:40:00-05:00,623.39,623.6,623.33,623.58,234051.0,623.459,1971
2025-12-03 14:45:00-05:00,623.58,623.58,623.37,623.53,193662.0,623.458,1693
2025-12-03 14:50:00-05:00,623.53,623.84,623.52,623.75,266085.0,623.691,2197
2025-12-03 14:55:00-05:00,623.75,623.91,623.74,623.85,234632.0,623.834,2111
2025-12-03 15:00:00-05:00,623.85,623.99,623.72,623.74,304599.0,623.89,2354
2025-12-03 15:05:00-05:00,623.74,623.88,623.6,623.81,239609.0,623.766,1883
2025-12-03 15:10:00-05:00,623.82,624.14,623.8,624.06,337422.0,624.05,2736
2025-12-03 15:15:00-05:00,624.06,624.22,623.98,624.02,257986.0,624.099,2283
2025-12-03 15:20:00-05:00,624.03,624.13,623.92,624.05,292645.0,624.02,2247
2025-12-03 15:25:00-05:00,624.05,624.22,623.82,624.15,380298.0,624.031,3152
2025-12-03 15:30:00-05:00,624.15,624.15,623.83,623.84,263787.0,624.012,2608
2025-12-03 15:35:00-05:00,623.83,624.03,623.78,623.94,267858.0,623.894,2570
2025-12-03 15:40:00-05:00,623.94,624.06,623.83,624.03,332434.0,623.949,3105
2025-12-03 15:45:00-05:00,624.02,624.16,623.89,623.98,436447.0,624.012,3774
2025-12-03 15:50:00-05:00,623.95,624.02,623.24,623.33,993721.0,623.685,8179
2025-12-03 15:55:00-05:00,623.33,623.66,623.11,623.53,2008647.0,623.474,14865
2025-12-04 09:30:00-05:00,624.92,624.94,621.28,621.46,1917219.0,623.307,17543
2025-12-04 09:35:00-05:00,621.45,623.14,621.05,622.62,1594670.0,622.394,15734
2025-12-04 09:40:00-05:00,622.67,623.26,621.7,622.01,1065049.0,622.436,8948
2025-12-04 09:45:00-05:00,622.02,622.44,621.52,621.89,703537.0,622.004,6698
2025-12-04 09:50:00-05:00,621.88,622.36,621.32,621.87,885288.0,621.789,7080
2025-12-04 09:55:00-05:00,621.82,622.31,620.79,621.21,638160.0,621.547,5846
2025-12-04 10:00:00-05:00,621.16,621.67,621.02,621.46,545363.0,621.349,5085
2025-12-04 10:05:00-05:00,621.42,622.05,621.2,621.65,897107.0,621.592,6886
2025-12-04 10:10:00-05:00,621.63,621.74,620.92,621.45,585446.0,621.355,5815
2025-12-04 10:15:00-05:00,621.45,621.97,621.03,621.52,604275.0,621.549,6180
2025-12-04 10:20:00-05:00,621.5,622.18,621.21,621.3,604987.0,621.741,6365
2025-12-04 10:25:00-05:00,621.29,622.09,620.32,622.0,1132329.0,621.129,9755
2025-12-04 10:30:00-05:00,622.02,622.36,621.76,622.15,506491.0,622.045,5207
2025-12-04 10:35:00-05:00,622.16,623.01,622.08,622.93,536996.0,622.521,4975
2025-12-04 10:40:00-05:00,622.94,623.19,622.6,622.97,460510.0,622.885,4245
2025-12-04 10:45:00-05:00,622.97,623.1,621.82,622.18,531886.0,622.408,4935
2025-12-04 10:50:00-05:00,622.19,622.21,621.43,621.92,567793.0,621.852,5831
2025-12-04 10:55:00-05:00,621.93,622.09,621.46,621.5,338402.0,621.717,3551
2025-12-04 11:00:00-05:00,621.5,621.84,620.5,620.63,651349.0,621.215,5875
2025-12-04 11:05:00-05:00,620.62,621.01,619.96,621.0,885130.0,620.451,8892
2025-12-04 11:10:00-05:00,621.01,621.31,620.37,621.05,497284.0,620.911,5087
2025-12-04 11:15:00-05:00,621.06,621.63,620.75,621.58,451221.0,621.201,4464
2025-12-04 11:20:00-05:00,621.58,622.18,621.45,622.07,453896.0,621.857,3991
2025-12-04 11:25:00-05:00,622.08,622.09,621.39,621.82,449688.0,621.661,4176
2025-12-04 11:30:00-05:00,621.81,622.24,621.51,621.66,473500.0,621.871,4763
2025-12-04 11:35:00-05:00,621.69,622.2,621.5,621.76,372223.0,621.83,4013
2025-12-04 11:40:00-05:00,621.77,621.8,621.38,621.5,378927.0,621.594,3819
2025-12-04 11:45:00-05:00,621.51,622.7,621.48,622.65,399830.0,622.159,4059
2025-12-04 11:50:00-05:00,622.67,623.1,622.51,622.95,464301.0,622.907,4287
2025-12-04 11:55:00-05:00,622.94,623.44,622.81,623.23,404949.0,623.127,3512
2025-12-04 12:00:00-05:00,623.23,623.47,623.06,623.15,333045.0,623.287,3377
2025-12-04 12:05:00-05:00,623.14,623.14,622.35,622.6,455325.0,622.749,4175
2025-12-04 12:10:00-05:00,622.61,623.04,622.22,623.0,397474.0,622.639,3959
2025-12-04 12:15:00-05:00,623.01,623.07,622.57,622.77,229056.0,622.758,2274
2025-12-04 12:20:00-05:00,622.76,622.84,622.18,622.26,266461.0,622.541,2611
2025-12-04 12:25:00-05:00,622.28,622.65,622.2,622.27,250486.0,622.451,2315
2025-12-04 12:30:00-05:00,622.27,622.35,621.91,622.25,327531.0,622.11,3018
2025-12-04 12:35:00-05:00,622.24,622.84,622.23,622.31,258432.0,622.565,2393
2025-12-04 12:40:00-05:00,622.29,622.59,622.05,622.56,246906.0,622.337,2339
2025-12-04 12:45:00-05:00,622.56,622.64,622.21,622.25,182347.0,622.484,1990
2025-12-04 12:50:00-05:00,622.22,622.68,622.22,622.67,221759.0,622.503,2093
2025-12-04 12:55:00-05:00,622.67,622.78,622.46,622.67,201836.0,622.663,1983
2025-12-04 13:00:00-05:00,622.66,622.74,622.39,622.5,166387.0,622.571,1485
2025-12-04 13:05:00-05:00,622.49,622.49,621.63,622.03,357135.0,621.978,3036
2025-12-04 13:10:00-05:00,622.04,622.38,621.73,622.32,283882.0,622.018,2584
2025-12-04 13:15:00-05:00,622.32,622.7,622.19,622.28,267275.0,622.482,2174
2025-12-04 13:20:00-05:00,622.27,622.61,622.26,622.6,181619.0,622.45,1563
2025-12-04 13:25:00-05:00,622.59,622.88,622.45,622.76,223539.0,622.642,2097
2025-12-04 13:30:00-05:00,622.76,623.02,622.68,622.76,229346.0,622.846,2152
2025-12-04 13:35:00-05:00,622.78,622.78,622.46,622.64,205242.0,622.623,1950
2025-12-04 13:40:00-05:00,622.63,622.72,622.13,622.24,268550.0,622.319,2430
2025-12-04 13:45:00-05:00,622.25,622.45,622.07,622.2,214055.0,622.239,1845
2025-12-04 13:50:00-05:00,622.18,622.52,622.13,622.42,219861.0,622.359,2168
2025-12-04 13:55:00-05:00,622.42,622.51,622.19,622.34,163871.0,622.355,1522
2025-12-04 14:00:00-05:00,622.33,622.42,622.13,622.24,187992.0,622.282,1805
2025-12-04 14:05:00-05:00,622.22,622.53,622.07,622.31,294478.0,622.308,2223
2025-12-04 14:10:00-05:00,622.31,622.34,621.83,622.05,272417.0,622.118,2384
2025-12-04 14:15:00-05:00,622.04,622.04,620.85,620.91,533892.0,621.492,4200
2025-12-04 14:20:00-05:00,620.9,620.99,619.54,620.11,1046455.0,620.081,9483
2025-12-04 14:25:00-05:00,620.12,621.07,620.02,620.59,755972.0,620.636,7037
2025-12-04 14:30:00-05:00,620.6,621.58,620.41,621.56,483916.0,621.043,4724
2025-12-04 14:35:00-05:00,621.57,622.49,621.54,621.97,741029.0,622.09,6185
2025-12-04 14:40:00-05:00,621.95,622.16,621.64,622.03,385074.0,621.915,3369
2025-12-04 14:45:00-05:00,622.04,622.41,621.91,622.24,323752.0,622.145,3257
2025-12-04 14:50:00-05:00,622.25,622.36,621.93,622.08,429345.0,622.148,4309
2025-12-04 14:55:00-05:00,622.08,622.35,621.75,621.96,266417.0,622.074,2780
2025-12-04 15:00:00-05:00,621.95,622.07,621.54,621.54,368215.0,621.863,3530
2025-12-04 15:05:00-05:00,621.53,621.74,621.04,621.61,475751.0,621.368,4373
2025-12-04 15:10:00-05:00,621.61,622.04,621.53,621.91,336885.0,621.815,3221
2025-12-04 15:15:00-05:00,621.92,621.93,621.39,621.69,313578.0,621.635,3132
2025-12-04 15:20:00-05:00,621.71,621.75,621.41,621.44,290072.0,621.583,3192
2025-12-04 15:25:00-05:00,621.44,621.71,621.3,621.32,297350.0,621.523,2841
2025-12-04 15:30:00-05:00,621.34,621.8,621.27,621.66,271700.0,621.6,2716
2025-12-04 15:35:00-05:00,621.67,621.72,621.35,621.68,277940.0,621.568,2642
2025-12-04 15:40:00-05:00,621.68,621.73,621.32,621.49,243852.0,621.493,2507
